"codice_territorio","comune","2014","2015","2016","2017","prov_nome","prov_codice","regione","latitudine","longitudine"
"77028","Tricarico","14.55","13.84","15.36","14.87","Matera","MT","Basilicata","40.617828","16.147275"
"77029","Tursi","9.2","10.88","11.77","9.23","Matera","MT","Basilicata","40.244668","16.464241"
"77030","Valsinni","14.49","19.83","19.02","9.36","Matera","MT","Basilicata","40.170216","16.441704"
"77031","Scanzano Jonico","6.03","7.16","9.12","6.98","Matera","MT","Basilicata","40.248437","16.697989"
"78001","Acquaformosa","16.51","18.77","16.15","10.76","Cosenza","CS","Calabria","39.723937","16.091706"
"78002","Acquappesa","9.53","11.04","14.8","10.73","Cosenza","CS","Calabria","39.497115","15.953315"
"78003","Acri","9.57","9.93","10.37","11.49","Cosenza","CS","Calabria","39.488691","16.382857"
"78004","Aiello Calabro","12.92","17.19","16.96","14.87","Cosenza","CS","Calabria","39.117215","16.166775"
"78005","Aieta","9.64","4.84","18.23","13.47","Cosenza","CS","Calabria","39.928474","15.823187"
"78006","Albidona","10.17","14.69","17.22","7.63","Cosenza","CS","Calabria","39.924317","16.472358"
"78007","Alessandria del Carretto","24.19","29.6","22.12","13.73","Cosenza","CS","Calabria","39.959476","16.380750"
"78008","Altilia","12.68","11.28","18.34","12.81","Cosenza","CS","Calabria","39.131187","16.252582"
"78009","Altomonte","11.76","11.74","8.51","12.24","Cosenza","CS","Calabria","39.698482","16.128949"
"78010","Amantea","9.22","10.3","9.86","10.65","Cosenza","CS","Calabria","39.135797","16.073019"
"78011","Amendolara","9.05","10.12","14.29","9.26","Cosenza","CS","Calabria","39.951364","16.583065"
"78012","Aprigliano","10.95","11.06","12.54","16.22","Cosenza","CS","Calabria","39.245385","16.338292"
"78013","Belmonte Calabro","12.37","13.93","12.01","9.09","Cosenza","CS","Calabria","39.162057","16.083456"
"78014","Belsito","8.57","11.9","14.19","17.45","Cosenza","CS","Calabria","39.173846","16.286539"
"78015","Belvedere Marittimo","9.83","11.42","10.28","11.98","Cosenza","CS","Calabria","39.621411","15.865193"
"78016","Bianchi","20.32","13","14.64","7.01","Cosenza","CS","Calabria","39.098070","16.411009"
"78017","Bisignano","9.28","10.48","7.57","9.17","Cosenza","CS","Calabria","39.512583","16.287030"
"78018","Bocchigliero","19.56","24.83","24.82","24.5","Cosenza","CS","Calabria","39.417653","16.753842"
"78019","Bonifati","12.68","15.29","10.56","12.83","Cosenza","CS","Calabria","39.584983","15.898056"
"78020","Buonvicino","15.75","14.58","11.61","17.03","Cosenza","CS","Calabria","39.690155","15.883862"
"78021","Calopezzati","13.39","13.96","7.33","11.77","Cosenza","CS","Calabria","39.561274","16.802614"
"78022","Caloveto","4.69","8.64","16","14.68","Cosenza","CS","Calabria","39.506574","16.759370"
"78023","Campana","14.98","16.38","20.12","20.07","Cosenza","CS","Calabria","41.109947","14.847514"
"78024","Canna","11.55","18.43","16.16","23.5","Cosenza","CS","Calabria","40.094436","16.505060"
"78025","Cariati","9.26","8.9","9.88","10.24","Cosenza","CS","Calabria","39.496395","16.946447"
"78026","Carolei","9.82","8.97","8.35","8.59","Cosenza","CS","Calabria","39.251239","16.218569"
"78027","Carpanzano","11.28","19.34","27.67","40.98","Cosenza","CS","Calabria","39.148138","16.306135"
"78028","Casole Bruzio","12.5","8.95","8.95","8.59","Cosenza","CS","Calabria","39.285407","16.335291"
"78029","Cassano all'Ionio","9.24","10.14","9.17","10.27","Cosenza","CS","Calabria","39.784712","16.321017"
"78030","Castiglione Cosentino","10.41","9.02","10.64","11.2","Cosenza","CS","Calabria","39.351688","16.288994"
"78031","Castrolibero","6.14","6.73","6.79","8.04","Cosenza","CS","Calabria","39.308789","16.194247"
"78032","Castroregio","34.54","19.61","50.51","31.75","Cosenza","CS","Calabria","39.992011","16.478548"
"78033","Castrovillari","9.64","9.93","10.77","10.68","Cosenza","CS","Calabria","39.815268","16.199744"
"78034","Celico","9.96","9.28","12.94","10.74","Cosenza","CS","Calabria","39.309426","16.338705"
"78035","Cellara","17.73","13.93","6.02","12.2","Cosenza","CS","Calabria","39.217802","16.331969"
"78036","Cerchiara di Calabria","15.78","14.6","14.75","12.75","Cosenza","CS","Calabria","39.858715","16.384277"
"78037","Cerisano","9.57","9.98","9.44","8.91","Cosenza","CS","Calabria","39.273767","16.177375"
"78038","Cervicati","15","17.77","15.79","11.02","Cosenza","CS","Calabria","39.542910","16.128217"
"78039","Cerzeto","17.01","16.13","11.59","17.47","Cosenza","CS","Calabria","39.509995","16.116795"
"78040","Cetraro","9.94","9.57","9.68","10.62","Cosenza","CS","Calabria","39.516549","15.940905"
"78041","Civita","32.59","18.71","16.47","18.57","Cosenza","CS","Calabria","42.627575","12.113039"
"78042","Cleto","12.98","12.3","12.42","14.1","Cosenza","CS","Calabria","39.090273","16.157402"
"78043","Colosimi","10.24","11.14","9.63","13.67","Cosenza","CS","Calabria","39.119291","16.397577"
"78044","Corigliano Calabro","7.47","8.21","7.42","8.53","Cosenza","CS","Calabria","39.594184","16.520102"
"78045","Cosenza","11.76","11.94","11.68","12.7","Cosenza","CS","Calabria","39.298263","16.253736"
"78046","Cropalati","11.69","14.55","13.95","18.77","Cosenza","CS","Calabria","39.516066","16.725377"
"78047","Crosia","6.79","6.15","6.44","7.32","Cosenza","CS","Calabria","39.566473","16.773800"
"78048","Diamante","10.98","12.9","11.48","8.31","Cosenza","CS","Calabria","39.677333","15.818048"
"78049","Dipignano","9.74","10.03","9.84","11.25","Cosenza","CS","Calabria","39.237886","16.253240"
"78050","Domanico","14.77","10.56","14.9","8.55","Cosenza","CS","Calabria","39.219826","16.205711"
"78051","Fagnano Castello","10.39","13.58","10.84","13.77","Cosenza","CS","Calabria","39.564011","16.054912"
"78052","Falconara Albanese","9.1","6.29","12.53","6.89","Cosenza","CS","Calabria","39.275499","16.093316"
"78053","Figline Vegliaturo","8.66","14.8","10.61","7.99","Cosenza","CS","Calabria","39.225095","16.329109"
"78054","Firmo","9.68","14.98","14.76","18.4","Cosenza","CS","Calabria","39.721848","16.171235"
"78055","Fiumefreddo Bruzio","14.15","11.3","10.41","11.51","Cosenza","CS","Calabria","39.233792","16.069828"
"78056","Francavilla Marittima","12.95","11.66","9.68","12.88","Cosenza","CS","Calabria","39.818667","16.388542"
"78057","Frascineto","16.8","12.88","16.43","17.22","Cosenza","CS","Calabria","39.833969","16.261162"
"78058","Fuscaldo","9.31","9.56","9.47","8.13","Cosenza","CS","Calabria","39.412953","16.026695"
"78059","Grimaldi","14.63","10.07","11.93","10.26","Cosenza","CS","Calabria","39.137240","16.232518"
"78060","Grisolia","13.78","19.15","12.9","14.32","Cosenza","CS","Calabria","39.725059","15.854704"
"78061","Guardia Piemontese","7.36","5.78","4.7","5.74","Cosenza","CS","Calabria","39.465290","15.999856"
"78062","Lago","11.35","14.81","11.16","17.63","Cosenza","CS","Calabria","39.167826","16.152455"
"78063","Laino Borgo","16.13","21.57","16.75","15.35","Cosenza","CS","Calabria","39.952452","15.975011"
"78064","Laino Castello","12.72","10.54","16.57","14.45","Cosenza","CS","Calabria","39.935902","15.976965"
"78065","Lappano","11.46","11.63","7.42","11.73","Cosenza","CS","Calabria","39.318554","16.314748"
"78066","Lattarico","10.12","7.45","10.24","13.58","Cosenza","CS","Calabria","39.464303","16.138027"
"78067","Longobardi","9.63","9.57","13.03","13.39","Cosenza","CS","Calabria","39.215639","16.078326"
"78068","Longobucco","16.93","10.57","17.51","15.39","Cosenza","CS","Calabria","39.449307","16.610267"
"78069","Lungro","12.42","13.06","17.53","15.46","Cosenza","CS","Calabria","39.742297","16.122639"
"78070","Luzzi","8.03","10.18","10.37","11.02","Cosenza","CS","Calabria","39.446816","16.292474"
"78071","Maierà","12","8.91","8.14","15.46","Cosenza","CS","Calabria","39.716197","15.850314"
"78072","Malito","10.04","11.43","12.89","15.53","Cosenza","CS","Calabria","39.154728","16.248891"
"78073","Malvito","9.34","13.32","12.94","15.97","Cosenza","CS","Calabria","39.598088","16.052878"
"78074","Mandatoriccio","10.61","12.1","11.6","12.54","Cosenza","CS","Calabria","39.467133","16.833277"
"78075","Mangone","4.82","11.15","11.11","9.53","Cosenza","CS","Calabria","39.203265","16.334232"
"78076","Marano Marchesato","3.37","6.18","6.8","9.72","Cosenza","CS","Calabria","39.312944","16.168734"
"78077","Marano Principato","6.32","6.93","5.34","7.86","Cosenza","CS","Calabria","39.299691","16.173907"
"78078","Marzi","7.09","14.18","9.1","12.13","Cosenza","CS","Calabria","39.172634","16.306575"
"78079","Mendicino","7.64","9.53","6.75","9.57","Cosenza","CS","Calabria","39.268829","16.197081"
"78080","Mongrassano","9.2","9.9","8.79","8.28","Cosenza","CS","Calabria","39.527333","16.115625"
"78081","Montalto Uffugo","6.87","7.4","6.52","7.12","Cosenza","CS","Calabria","39.406743","16.157328"
"78082","Montegiordano","15.62","15.44","13.62","21.62","Cosenza","CS","Calabria","40.043298","16.533405"
"78083","Morano Calabro","8.76","12.13","12.58","11.91","Cosenza","CS","Calabria","39.842960","16.137958"
"78084","Mormanno","13.55","15.39","15.64","13.47","Cosenza","CS","Calabria","39.889563","15.986386"
"78085","Mottafollone","12.13","8.08","15.43","15.57","Cosenza","CS","Calabria","39.650110","16.064703"
"78086","Nocara","24.78","15","10.27","21.3","Cosenza","CS","Calabria","40.097711","16.483966"
"78087","Oriolo","17.54","20.03","19.1","22.42","Cosenza","CS","Calabria","40.051838","16.448426"
"78088","Orsomarso","9.31","14.14","15.88","13.62","Cosenza","CS","Calabria","39.799315","15.908193"
"78089","Paludi","15.47","12.06","17.01","15.3","Cosenza","CS","Calabria","39.528337","16.680352"
"78090","Panettieri","17.14","14.22","20.29","8.8","Cosenza","CS","Calabria","39.060925","16.454183"
"78091","Paola","9.77","10.55","9.78","11.57","Cosenza","CS","Calabria","39.360240","16.040773"
"78092","Papasidero","18.56","21.65","20.76","17.06","Cosenza","CS","Calabria","39.871770","15.905873"
"78093","Parenti","7.21","14.56","11.99","8.88","Cosenza","CS","Calabria","39.162688","16.411367"
"78094","Paterno Calabro","5.71","10.7","12.21","10.08","Cosenza","CS","Calabria","39.227143","16.264102"
"78095","Pedace","14.49","11.5","9.44","14.69","Cosenza","CS","Calabria","39.275402","16.337005"
"78096","Pedivigliano","15.09","14.23","14.48","25.78","Cosenza","CS","Calabria","39.109866","16.303879"
"78097","Piane Crati","6.29","13.31","9.15","4.96","Cosenza","CS","Calabria","39.236170","16.322131"
"78098","Pietrafitta","12.68","15.15","15.46","14.18","Cosenza","CS","Calabria","39.261770","16.340602"
"78099","Pietrapaola","10.3","12.2","10.59","11.63","Cosenza","CS","Calabria","39.486153","16.814668"
"78100","Plataci","11.66","15.9","13.52","13.58","Cosenza","CS","Calabria","39.901139","16.429814"
"78101","Praia a Mare","8.73","10.1","12.06","8.94","Cosenza","CS","Calabria","39.893356","15.783125"
"78102","Rende","6.61","7.89","6.58","8.68","Cosenza","CS","Calabria","39.331775","16.183903"
"78103","Rocca Imperiale","11.05","8.41","12.66","8.73","Cosenza","CS","Calabria","40.109218","16.578273"
"78104","Roggiano Gravina","9.4","9.01","10.39","11.64","Cosenza","CS","Calabria","39.614940","16.157968"
"78105","Rogliano","10.71","9.19","8.41","9.01","Cosenza","CS","Calabria","39.178644","16.323315"
"78106","Rose","9.18","9.15","11.6","9.76","Cosenza","CS","Calabria","39.397256","16.293284"
"78107","Roseto Capo Spulico","9.88","12.89","13.4","14.55","Cosenza","CS","Calabria","39.986741","16.602507"
"78108","Rossano","7.05","8.35","7.12","8.05","Cosenza","CS","Calabria","39.576331","16.634288"
"78109","Rota Greca","9.52","10.4","14","17.9","Cosenza","CS","Calabria","39.467468","16.111913"
"78110","Rovito","5.34","7.88","7.63","8.89","Cosenza","CS","Calabria","39.312357","16.321617"
"78111","San Basile","16.18","19.06","19.23","21.37","Cosenza","CS","Calabria","39.809181","16.163767"
"78112","San Benedetto Ullano","13.4","12.85","14.21","14.42","Cosenza","CS","Calabria","39.427262","16.123627"
"78113","San Cosmo Albanese","22.89","34.88","15.1","21.98","Cosenza","CS","Calabria","39.585476","16.419774"
"78114","San Demetrio Corone","13.78","14.76","11.6","16.97","Cosenza","CS","Calabria","39.568542","16.363213"
"78115","San Donato di Ninea","19.27","20.33","22.42","16.16","Cosenza","CS","Calabria","39.710571","16.049603"
"78116","San Fili","11.78","12.88","9.61","14.17","Cosenza","CS","Calabria","39.340149","16.145987"
"78117","Sangineto","11.12","15.65","12.8","20.64","Cosenza","CS","Calabria","39.604337","15.913216"
"78118","San Giorgio Albanese","16.14","18.63","15.49","18.48","Cosenza","CS","Calabria","39.584390","16.452726"
"78119","San Giovanni in Fiore","9.1","8.72","9.31","10.85","Cosenza","CS","Calabria","39.249650","16.695867"
"78120","San Lorenzo Bellizzi","10.37","16.81","20.25","22.22","Cosenza","CS","Calabria","39.887550","16.328634"
"78121","San Lorenzo del Vallo","9.92","8.51","5.9","8.58","Cosenza","CS","Calabria","39.666165","16.294418"
"78122","San Lucido","9.18","13","10.92","10.08","Cosenza","CS","Calabria","39.307449","16.049762"
"78123","San Marco Argentano","9.3","10.24","9.72","11.64","Cosenza","CS","Calabria","39.555014","16.120084"
"78124","San Martino di Finita","9.64","14.33","15.64","21.8","Cosenza","CS","Calabria","39.489630","16.108442"
"78125","San Nicola Arcella","7.34","7.71","5.07","5.02","Cosenza","CS","Calabria","39.844892","15.792550"
"78126","San Pietro in Amantea","15.95","13.86","13.79","17.86","Cosenza","CS","Calabria","39.121659","16.113990"
"78127","San Pietro in Guarano","14.07","12.77","8.76","10.42","Cosenza","CS","Calabria","39.342054","16.312511"
"78128","San Sosti","9.61","13.77","10.54","13.34","Cosenza","CS","Calabria","39.662718","16.025714"
"78129","Santa Caterina Albanese","12.78","15.35","17.25","13.22","Cosenza","CS","Calabria","39.586006","16.068535"
"78130","Santa Domenica Talao","14.06","8.64","11.93","19.46","Cosenza","CS","Calabria","39.818521","15.854765"
"78131","Sant'Agata di Esaro","16.22","14.79","13.35","15.15","Cosenza","CS","Calabria","39.620792","15.983407"
"78132","Santa Maria del Cedro","11.34","8.89","9.1","11.31","Cosenza","CS","Calabria","39.749888","15.837398"
"78133","Santa Sofia d'Epiro","11.48","7.17","8.47","9.81","Cosenza","CS","Calabria","39.547217","16.328782"
"78134","Santo Stefano di Rogliano","5.87","3.49","5.22","8.13","Cosenza","CS","Calabria","39.191551","16.317166"
"78135","San Vincenzo La Costa","8.65","7.75","11","11.07","Cosenza","CS","Calabria","39.365104","16.151583"
"78136","Saracena","15.72","13.24","12.61","11.96","Cosenza","CS","Calabria","39.779227","16.157058"
"78137","Scala Coeli","12.13","15.48","10.97","19.52","Cosenza","CS","Calabria","39.444742","16.890055"
"78138","Scalea","8.34","8.05","6.21","8.72","Cosenza","CS","Calabria","39.814115","15.791268"
"78139","Scigliano","13.59","18.66","14.6","17.04","Cosenza","CS","Calabria","39.128729","16.307048"
"78140","Serra d'Aiello","8.47","15.15","13.2","15.17","Cosenza","CS","Calabria","39.091753","16.125978"
"78141","Serra Pedace","13.11","11.14","10.18","4.09","Cosenza","CS","Calabria","39.278783","16.345758"
"78142","Spezzano Albanese","10.06","9.1","9.42","12.03","Cosenza","CS","Calabria","39.669665","16.311347"
"78143","Spezzano della Sila","10.55","9.03","10.58","10.77","Cosenza","CS","Calabria","39.300683","16.338049"
"78144","Spezzano Piccolo","7.63","12.97","10.16","6.82","Cosenza","CS","Calabria","39.285448","16.341525"
"78145","Tarsia","11.09","10.69","11.17","8.29","Cosenza","CS","Calabria","39.620230","16.268025"
"78146","Terranova da Sibari","8.74","9.59","13.8","12.76","Cosenza","CS","Calabria","39.657520","16.338787"
"78147","Terravecchia","13.67","21.63","13.82","21.25","Cosenza","CS","Calabria","39.464934","16.947157"
"78148","Torano Castello","8.65","11.05","10.18","10.84","Cosenza","CS","Calabria","39.505045","16.147100"
"78149","Tortora","8.27","9.88","8.24","6.8","Cosenza","CS","Calabria","39.942134","15.803765"
"78150","Trebisacce","10.84","10.94","10.6","9.7","Cosenza","CS","Calabria","39.866960","16.531691"
"78151","Trenta","9.35","7.55","9.15","6.12","Cosenza","CS","Calabria","39.281483","16.323301"
"78152","Vaccarizzo Albanese","16.33","21.92","10.79","24.75","Cosenza","CS","Calabria","39.584343","16.432926"
"78153","Verbicaro","15.09","14.97","18.8","19.47","Cosenza","CS","Calabria","39.755631","15.912507"
"78154","Villapiana","9.07","10.56","10","12.24","Cosenza","CS","Calabria","39.847259","16.453430"
"78155","Zumpano","8.61","8.2","6.18","9.21","Cosenza","CS","Calabria","39.310940","16.291189"
"79002","Albi","17.59","10.49","16.9","20.47","Catanzaro","CZ","Calabria","39.024688","16.596333"
"79003","Amaroni","8.6","8.08","12.49","18.7","Catanzaro","CZ","Calabria","38.792906","16.446225"
"79004","Amato","13.03","15.52","10.86","7.29","Catanzaro","CZ","Calabria","38.941452","16.462073"
"79005","Andali","24.47","12.99","10.57","20.44","Catanzaro","CZ","Calabria","39.012989","16.769572"
"79007","Argusto","18.83","15.21","13.51","13.65","Catanzaro","CZ","Calabria","38.680234","16.438009"
"79008","Badolato","9.23","17.04","13.7","16.61","Catanzaro","CZ","Calabria","38.569469","16.525293"
"79009","Belcastro","4.98","12.09","9.96","12.86","Catanzaro","CZ","Calabria","39.020580","16.787743"
"79011","Borgia","7.77","8.68","6.03","9.45","Catanzaro","CZ","Calabria","38.826911","16.511080"
"79012","Botricello","5.23","8.44","7.26","9.5","Catanzaro","CZ","Calabria","38.934816","16.855498"
"79017","Caraffa di Catanzaro","8.89","13.79","14.57","14.23","Catanzaro","CZ","Calabria","38.880784","16.484817"
"79018","Cardinale","13.29","11.79","11.16","11.48","Catanzaro","CZ","Calabria","38.645597","16.388828"
"79020","Carlopoli","12.97","13.81","10.56","11.84","Catanzaro","CZ","Calabria","39.057511","16.459090"
"79023","Catanzaro","8.96","9.24","9.3","9.91","Catanzaro","CZ","Calabria","38.909792","16.587652"
"79024","Cenadi","19.26","17.67","8.84","12.53","Catanzaro","CZ","Calabria","38.719071","16.415003"
"79025","Centrache","24.1","32.14","17.68","20.3","Catanzaro","CZ","Calabria","38.728603","16.431873"
"79027","Cerva","10.48","13.82","8.21","5.81","Catanzaro","CZ","Calabria","39.025571","16.746331"
"79029","Chiaravalle Centrale","14.51","14.66","11.91","15.54","Catanzaro","CZ","Calabria","38.681875","16.414358"
"79030","Cicala","9.3","17.53","13.46","15.67","Catanzaro","CZ","Calabria","39.021447","16.485422"
"79033","Conflenti","18.54","15.81","12.14","12.13","Catanzaro","CZ","Calabria","39.070458","16.287286"
"79034","Cortale","17.13","19.73","13.33","20.22","Catanzaro","CZ","Calabria","38.838541","16.411967"
"79036","Cropani","5.5","8.4","7.93","6.65","Catanzaro","CZ","Calabria","38.967813","16.781421"
"79039","Curinga","8.55","8.41","10.04","8.61","Catanzaro","CZ","Calabria","38.826097","16.313503"
"79042","Davoli","9.28","8.54","8.25","8.3","Catanzaro","CZ","Calabria","38.649165","16.485744"
"79043","Decollatura","10.04","12.93","7.91","14.86","Catanzaro","CZ","Calabria","39.047345","16.356149"
"79047","Falerna","6.64","7.92","10.22","7.57","Catanzaro","CZ","Calabria","39.002465","16.173555"
"79048","Feroleto Antico","5.77","10.35","10.16","9.41","Catanzaro","CZ","Calabria","38.962374","16.387577"
"79052","Fossato Serralta","13.27","18.32","8.45","15.29","Catanzaro","CZ","Calabria","38.994917","16.583102"
"79055","Gagliato","7.76","7.84","14.21","16.99","Catanzaro","CZ","Calabria","38.677693","16.463001"
"79056","Gasperina","13.09","9.77","9.69","12.95","Catanzaro","CZ","Calabria","38.738997","16.508727"
"79058","Gimigliano","13.43","12.62","11.01","11.76","Catanzaro","CZ","Calabria","42.866039","13.539376"
"79059","Girifalco","11.25","14.06","12.32","13.81","Catanzaro","CZ","Calabria","38.824065","16.420935"
"79060","Gizzeria","7.97","5.3","6.55","7.89","Catanzaro","CZ","Calabria","38.981575","16.209130"
"79061","Guardavalle","7.31","12.42","10.15","14.83","Catanzaro","CZ","Calabria","38.506225","16.501331"
"79063","Isca sullo Ionio","12.88","11.06","12.8","11.69","Catanzaro","CZ","Calabria","38.599860","16.517535"
"79065","Jacurso","14.22","17.57","19.25","9.7","Catanzaro","CZ","Calabria","38.846135","16.382133"
"79068","Magisano","7.87","11.85","19.29","17.28","Catanzaro","CZ","Calabria","39.012632","16.627825"
"79069","Maida","11.48","9.9","10.23","9.47","Catanzaro","CZ","Calabria","38.857556","16.363905"
"79071","Marcedusa","31.6","4.51","24.8","16","Catanzaro","CZ","Calabria","39.028007","16.837949"
"79072","Marcellinara","7.83","8.3","14.02","3.53","Catanzaro","CZ","Calabria","38.928400","16.495013"
"79073","Martirano","16.51","16.82","16.97","12.47","Catanzaro","CZ","Calabria","39.080229","16.248718"
"79074","Martirano Lombardo","16.81","13.43","14.49","17.53","Catanzaro","CZ","Calabria","39.075301","16.231318"
"79077","Miglierina","25.61","19.42","15.65","15.85","Catanzaro","CZ","Calabria","38.949895","16.472958"
"79080","Montauro","11.44","12.71","12.64","12.49","Catanzaro","CZ","Calabria","38.748529","16.510988"
"79081","Montepaone","6.37","7.81","6.98","6.72","Catanzaro","CZ","Calabria","38.723350","16.494709"
"79083","Motta Santa Lucia","9.23","11.74","8.31","12","Catanzaro","CZ","Calabria","39.092036","16.290149"
"79087","Nocera Terinese","9.69","11.19","8.66","7.98","Catanzaro","CZ","Calabria","39.038101","16.161023"
"79088","Olivadi","9.05","14.83","16.84","14.84","Catanzaro","CZ","Calabria","38.724716","16.424019"
"79089","Palermiti","14.61","24.59","19.15","21.94","Catanzaro","CZ","Calabria","38.752538","16.453824"
"79092","Pentone","8.83","10.34","16.25","9.73","Catanzaro","CZ","Calabria","38.986311","16.582242"
"79094","Petrizzi","15.67","16.74","12.35","17.81","Catanzaro","CZ","Calabria","38.701017","16.473731"
"79095","Petronà","11.66","7.95","11.87","8.13","Catanzaro","CZ","Calabria","39.042458","16.758033"
"79096","Pianopoli","7.74","7.74","5.77","8.41","Catanzaro","CZ","Calabria","38.954221","16.387049"
"79099","Platania","11.76","10.09","11.15","13.18","Catanzaro","CZ","Calabria","39.005596","16.320007"
"79108","San Floro","8.24","12.44","4.15","12.32","Catanzaro","CZ","Calabria","38.837300","16.518117"
"79110","San Mango d'Aquino","15.55","8.22","13.5","11.72","Catanzaro","CZ","Calabria","39.059843","16.194100"
"79114","San Pietro a Maida","9.13","8.29","12.45","11.39","Catanzaro","CZ","Calabria","38.847007","16.345808"
"79115","San Pietro Apostolo","14.65","13","18.41","14.84","Catanzaro","CZ","Calabria","38.990382","16.481817"
"79116","San Sostene","8.92","14.64","8.78","11.67","Catanzaro","CZ","Calabria","38.639332","16.485068"
"79117","Santa Caterina dello Ionio","13.7","11.2","11.9","11.47","Catanzaro","CZ","Calabria","38.533848","16.520648"
"79118","Sant'Andrea Apostolo dello Ionio","20.55","19.45","18.24","19.62","Catanzaro","CZ","Calabria","38.624764","16.525231"
"79122","San Vito sullo Ionio","19.61","17.62","9.9","16.09","Catanzaro","CZ","Calabria","38.710368","16.409777"
"79123","Satriano","7.82","11.87","9.89","8.69","Catanzaro","CZ","Calabria","38.667824","16.480657"
"79126","Sellia","7.53","15","9.46","5.65","Catanzaro","CZ","Calabria","38.984435","16.624857"
"79127","Sellia Marina","6.61","7.21","6.58","7.12","Catanzaro","CZ","Calabria","38.906037","16.746931"
"79129","Serrastretta","10.32","12.88","12.33","16.3","Catanzaro","CZ","Calabria","39.014226","16.417767"
"79130","Sersale","10.05","7.32","11.26","13.32","Catanzaro","CZ","Calabria","39.010114","16.728683"
"79131","Settingiano","9.02","7.35","8.92","7.6","Catanzaro","CZ","Calabria","38.910024","16.514956"
"79133","Simeri Crichi","6.37","10.41","8.72","9.98","Catanzaro","CZ","Calabria","38.954832","16.640320"
"79134","Sorbo San Basile","17.2","11.12","12.41","10.05","Catanzaro","CZ","Calabria","39.018933","16.568308"
"79137","Soverato","11.76","11.4","11.33","9.97","Catanzaro","CZ","Calabria","38.687974","16.548433"
"79138","Soveria Mannelli","12.57","10.39","11.76","11.18","Catanzaro","CZ","Calabria","39.087849","16.370611"
"79139","Soveria Simeri","13.16","16.56","10.27","11.62","Catanzaro","CZ","Calabria","38.947846","16.676793"
"79142","Squillace","8.1","11.34","7.45","8.23","Catanzaro","CZ","Calabria","38.782847","16.519104"
"79143","Stalettì","12.15","9.42","8.68","10.78","Catanzaro","CZ","Calabria","38.765475","16.540235"
"79146","Taverna","11.01","9.95","9.28","12.75","Catanzaro","CZ","Calabria","39.021021","16.578688"
"79147","Tiriolo","12.57","13.14","12.13","11.09","Catanzaro","CZ","Calabria","38.950225","16.511252"
"79148","Torre di Ruggiero","14.98","16.24","12.7","23.88","Catanzaro","CZ","Calabria","38.653225","16.372607"
"79151","Vallefiorita","18.93","16.3","17.6","14.38","Catanzaro","CZ","Calabria","38.776024","16.456921"
"79157","Zagarise","11.3","15.66","12.82","14.85","Catanzaro","CZ","Calabria","39.000475","16.663709"
"79160","Lamezia Terme","7.86","8.48","8.02","9.37","Catanzaro","CZ","Calabria","38.962912","16.309272"
"80001","Africo","10.6","10.96","11.13","12.9","Reggio di Calabria","RC","Calabria","38.050034","16.134276"
"80002","Agnana Calabra","12.29","10.66","14.39","18.3","Reggio di Calabria","RC","Calabria","38.302341","16.224566"
"80003","Anoia","17.36","17.56","14.12","7.8","Reggio di Calabria","RC","Calabria","38.435612","16.080507"
"80004","Antonimina","16.41","12.09","12.99","13.96","Reggio di Calabria","RC","Calabria","38.272536","16.149126"
"80005","Ardore","13.12","11.96","11.74","13.67","Reggio di Calabria","RC","Calabria","38.193091","16.165721"
"80006","Bagaladi","22.56","16.18","15.5","18.52","Reggio di Calabria","RC","Calabria","38.025443","15.821031"
"80007","Bagnara Calabra","9.39","11.33","10.29","11.74","Reggio di Calabria","RC","Calabria","38.283768","15.803375"
"80008","Benestare","5.92","9.39","13.66","11.31","Reggio di Calabria","RC","Calabria","38.183635","16.139372"
"80009","Bianco","7.33","8.71","8.64","10.5","Reggio di Calabria","RC","Calabria","38.087502","16.151946"
"80010","Bivongi","17.37","15.86","20.17","24.35","Reggio di Calabria","RC","Calabria","38.483673","16.451628"
"80011","Bova","11.05","8.92","24.36","17.54","Reggio di Calabria","RC","Calabria","37.995152","15.928891"
"80012","Bovalino","9.08","9.97","8.09","11.69","Reggio di Calabria","RC","Calabria","38.151217","16.169489"
"80013","Bova Marina","11.01","13.03","8.58","12.41","Reggio di Calabria","RC","Calabria","37.930448","15.924597"
"80014","Brancaleone","10.74","14.13","14.25","12.07","Reggio di Calabria","RC","Calabria","37.971467","16.098253"
"80015","Bruzzano Zeffirio","20.89","26.67","18.06","24.57","Reggio di Calabria","RC","Calabria","38.012582","16.081876"
"80016","Calanna","15.93","18.16","16.23","16.48","Reggio di Calabria","RC","Calabria","38.185811","15.724058"
"80017","Camini","17.25","14.17","13.66","9.55","Reggio di Calabria","RC","Calabria","38.431071","16.483113"
"80018","Campo Calabro","8.19","7.51","9.48","8.6","Reggio di Calabria","RC","Calabria","38.213373","15.659302"
"80019","Candidoni","9.91","16.97","14.62","9.72","Reggio di Calabria","RC","Calabria","38.505477","16.086104"
"80020","Canolo","11.81","17.24","12.26","9.8","Reggio di Calabria","RC","Calabria","38.314610","16.200804"
"80021","Caraffa del Bianco","11.2","9.28","16.87","17.09","Reggio di Calabria","RC","Calabria","38.092333","16.087552"
"80022","Cardeto","17.48","21.52","14.23","21.57","Reggio di Calabria","RC","Calabria","38.083853","15.766233"
"80023","Careri","9.67","9.7","8.48","13.26","Reggio di Calabria","RC","Calabria","38.177369","16.112826"
